network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access
977,TCP,2,1225.3130570502976,AES,0.3943842004679291,1,Chrome,0
736,TCP,4,545.630027734214,AES,0.4692529774657167,3,Chrome,0
644,TCP,5,644.7397433605189,DES,0.157941004711178,3,Firefox,1
522,TCP,5,1999.0405997469688,AES,0.2444177879829218,1,Chrome,0
701,TCP,4,1909.1229556868225,DES,0.5324639653657341,3,Chrome,0
603,TCP,2,1411.3487642744274,DES,0.476312625877467,3,Firefox,0
505,TCP,11,375.0739008218146,DES,0.6488906965896778,2,Chrome,0
439,TCP,7,365.2623953638457,AES,0.422815615885501,1,Firefox,1
483,TCP,5,1750.5673631614368,DES,0.2202889653338243,3,Edge,0
64,UDP,4,2088.523570735386,DES,0.5433888021177672,3,Chrome,0
542,UDP,5,1281.3926765268552,DES,0.1886099842378873,0,Firefox,0
402,TCP,5,1132.2029691339828,,0.3249031800856131,3,Edge,0
818,TCP,4,653.4532309588668,,0.1961246902224134,1,Chrome,0
503,TCP,2,330.3965952197196,AES,0.0935456972016541,1,Chrome,0
262,TCP,9,220.2156144191025,,0.4925475100507547,2,Firefox,0
490,UDP,5,120.97307322516951,AES,0.4120743649506484,1,Edge,0
290,UDP,7,1042.1562931944484,DES,0.1470508053597191,0,Firefox,0
594,UDP,3,1200.3908207360362,,0.3664869978251636,2,Edge,0
558,UDP,4,355.33795263011154,DES,0.3676286655848296,2,Edge,0
691,UDP,5,4.847610290223391,AES,0.1604628818829098,2,Edge,0
341,TCP,4,2232.2278804375896,AES,0.4894427931140773,1,Chrome,1
506,TCP,3,459.7074538780875,,0.5409147627672882,2,Chrome,0
226,UDP,4,2938.1229721730983,AES,0.3626800024636551,4,Chrome,1
640,TCP,4,904.9734363675244,,0.3529281684074296,3,Firefox,0
603,TCP,4,105.923676003271,DES,0.1570967281025776,2,Chrome,0
599,TCP,4,316.7511507711447,,0.1322541836633892,2,Safari,0
500,UDP,2,856.1369837118347,AES,0.325309796371983,1,Chrome,0
582,TCP,3,838.1516610153496,AES,0.5127914251480532,1,Chrome,0
820,TCP,5,211.15725526049167,AES,0.4563461366698156,3,Chrome,0
442,ICMP,1,155.70013616107104,DES,0.6085954325725536,2,Chrome,0
527,UDP,5,259.2453983740189,AES,0.1575800751497642,2,Chrome,1
282,ICMP,3,1236.7648931570925,AES,0.553713163914464,1,Safari,0
326,TCP,3,221.5201133977397,,0.4506245715114987,1,Chrome,0
519,TCP,6,967.9409916106148,DES,0.5989572933612746,0,Chrome,0
720,UDP,4,1632.1742634986194,AES,0.2223498717572516,2,Chrome,0
448,TCP,2,397.5675559031027,DES,0.2558313006270477,3,Chrome,0
452,TCP,2,5.61488964644553,DES,0.0822208941290279,2,Chrome,0
418,TCP,1,122.48153811328964,DES,0.5458925892280478,0,Safari,0
393,TCP,3,299.0532400013719,DES,0.4924192134607583,2,Firefox,0
558,TCP,3,168.53161788842613,DES,0.4389580439164326,1,Edge,0
200,TCP,5,273.44437827275334,AES,0.1928772218988325,1,Unknown,0
756,TCP,4,628.2836320563902,AES,0.334748140423678,2,Chrome,0
366,UDP,1,17.045183220779307,DES,0.586594616242899,1,Chrome,0
644,TCP,1,53.15246921689919,DES,0.306783540009938,3,Firefox,1
246,TCP,5,1548.9067548326157,,0.2363942147860449,1,Firefox,0
633,TCP,3,591.0509415968685,AES,0.255166735388126,2,Firefox,0
634,TCP,1,2193.2579905333337,AES,0.105288560521172,1,Edge,1
576,UDP,3,2.62478872835281,AES,0.1911036034156805,1,Chrome,0
301,TCP,6,0.5,AES,0.1544192195174104,2,Chrome,0
549,UDP,7,1076.4186636293823,AES,0.346483541921264,1,Chrome,0
263,TCP,4,517.3968016017948,AES,0.5605663748716541,4,Chrome,0
449,TCP,9,1960.852734487289,DES,0.5017927036174349,2,Chrome,0
705,TCP,7,1235.6094202611855,AES,0.4319081269495977,0,Chrome,0
659,TCP,5,560.883263370097,AES,0.3313511920055956,1,Firefox,0
503,TCP,5,520.873624226089,DES,0.2359489679452201,2,Chrome,0
305,TCP,1,1333.5706853025488,,0.4647148311686507,1,Chrome,1
629,TCP,3,1302.5149123088852,AES,0.4850286583121524,0,Chrome,0
503,UDP,2,259.41577970778303,AES,0.5429114835380167,2,Chrome,0
64,UDP,1,898.250692842741,DES,0.3915642051075569,1,Edge,0
656,TCP,2,824.4689556544058,AES,0.1490417966608474,1,Chrome,0
495,TCP,2,1550.8231571187075,AES,0.1091842364554567,2,Edge,0
740,TCP,3,1623.4829693116317,,0.2006594885788686,1,Edge,0
280,ICMP,4,249.8865831667176,,0.1762132174624482,3,Firefox,0
64,TCP,3,1694.4956961250816,DES,0.5394494005664893,1,Edge,1
555,TCP,4,2067.6520591245217,AES,0.2873870934291432,1,Firefox,0
558,TCP,1,92.90052687848204,AES,0.2722301383798328,2,Chrome,0
161,TCP,6,682.1762015509092,DES,0.3538881789442412,1,Chrome,0
304,TCP,3,458.8187958485193,DES,0.2677332839566818,0,Firefox,0
1051,TCP,3,411.3111563877868,DES,0.4307927502548286,2,Chrome,0
438,UDP,1,976.161412333056,AES,0.2989570205071584,2,Firefox,0
646,UDP,6,111.01284213298813,AES,0.3059544194048922,1,Chrome,1
369,TCP,3,1371.597930006934,AES,0.5109916317451851,1,Chrome,0
81,TCP,4,21.56767483368555,,0.5250881991696927,0,Chrome,0
465,TCP,8,690.7705299681097,DES,0.1295954810667712,1,Firefox,0
446,UDP,6,204.2854983873412,AES,0.4383916989514466,1,Chrome,0
420,UDP,3,880.8175577194094,,0.067220755856677,2,Edge,0
477,TCP,3,596.2801109439558,,0.2025051080353948,1,Edge,0
552,TCP,4,6642.410820489194,DES,0.6270444565695662,1,Chrome,0
469,TCP,4,1586.2732688132298,DES,0.5015371911534849,0,Chrome,0
247,TCP,5,328.34120674273566,AES,0.2569318468404034,1,Chrome,0
597,TCP,5,601.4391293107121,AES,0.4744939525292471,3,Firefox,1
110,ICMP,3,305.9600591002582,DES,0.0736120795264196,1,Chrome,0
89,TCP,2,1043.8997799028318,,0.3599076343236942,0,Edge,0
647,TCP,5,439.1171480743896,DES,0.6198782075998713,2,Chrome,0
601,UDP,2,98.1299230780244,AES,0.7119800009623677,1,Firefox,0
488,TCP,10,864.941441216944,DES,0.5154186331800417,0,Edge,0
220,ICMP,4,8.901376711627194,,0.2353790560821082,4,Chrome,0
358,TCP,7,282.2488796882655,DES,0.096667601354739,1,Edge,0
447,UDP,6,1901.3562725399088,AES,0.524251497673729,1,Safari,0
180,TCP,4,79.12671032627708,,0.5935849555234979,1,Firefox,0
352,TCP,5,561.6304548436813,AES,0.087812763196539,3,Edge,0
630,TCP,5,1268.1416224008744,AES,0.2924030745591573,2,Chrome,0
785,TCP,2,1878.920995365474,,0.1001003795914571,2,Chrome,0
416,TCP,3,656.490488460042,DES,0.6983001597029236,0,Chrome,0
651,ICMP,2,133.0150204095501,DES,0.1181959627361974,2,Edge,0
117,UDP,6,2262.2432963525785,AES,0.4831977970050545,1,Edge,0
631,TCP,1,1106.667304158292,DES,0.1641041611035507,1,Chrome,0
339,TCP,7,402.9083714729896,,0.2043974112738329,1,Firefox,0
561,UDP,3,259.4555359468107,AES,0.3994472981115804,2,Chrome,0
450,UDP,2,39.113986626438646,AES,0.3474730546980906,0,Chrome,0
764,TCP,3,169.99157219295793,AES,0.7038952972521814,2,Firefox,0
325,UDP,2,1202.8994277705472,AES,0.4634356779617302,1,Firefox,0
625,TCP,4,91.9944141314896,DES,0.1546756718456211,1,Chrome,0
444,TCP,5,110.86963819121758,AES,0.4315991493604283,2,Firefox,0
468,TCP,4,174.45784740309688,DES,0.4701671180017293,1,Chrome,0
463,UDP,3,402.473458613095,AES,0.298120105020994,0,Chrome,0
330,TCP,6,167.6599635984962,DES,0.3514601562063983,0,Edge,0
497,TCP,7,1877.2588755610395,AES,0.0942106541860939,0,Edge,1
487,TCP,1,238.3533234077925,DES,0.4519462419978581,2,Firefox,0
548,TCP,6,2015.4753791701903,DES,0.0675404254507662,2,Edge,1
516,TCP,3,3356.7309315530474,DES,0.1569642057546496,2,Chrome,1
659,TCP,4,1124.5558108144735,,0.4776767899239828,0,Chrome,0
684,TCP,6,5.971881899211245,,0.3272510223388109,2,Unknown,0
289,TCP,4,219.57065322752337,,0.318359409343483,0,Chrome,0
673,UDP,4,248.85163395194024,,0.4565976350691452,0,Safari,0
262,TCP,4,626.028021209319,AES,0.3451060859809576,0,Chrome,0
617,UDP,11,137.95436386513555,DES,0.4447455335321615,0,Chrome,0
623,TCP,4,64.28733887668685,AES,0.0812105377327206,0,Chrome,0
117,TCP,1,155.21519711337933,,0.4192596754633651,0,Chrome,1
518,TCP,5,317.22645390823664,,0.2708796546586687,2,Chrome,1
406,TCP,6,40.36962361477574,AES,0.1261772572579211,1,Chrome,0
348,TCP,2,173.89245416952684,DES,0.3540096090840475,3,Chrome,0
770,UDP,9,146.67683246743388,,0.2570993643491597,2,Unknown,0
369,UDP,5,1183.9895099267187,DES,0.2409576688518054,4,Firefox,0
338,TCP,3,148.65316727277676,AES,0.6072527095998842,1,Edge,0
515,TCP,1,1254.4046596724745,AES,0.3595604578483179,1,Chrome,0
637,ICMP,2,567.7174870274173,DES,0.4473486556711478,2,Firefox,0
471,TCP,3,1134.5721362755178,AES,0.5927370692756232,2,Chrome,0
733,TCP,4,478.78890467507154,DES,0.3336525495906176,0,Chrome,0
606,ICMP,1,1850.554322873528,,0.2557759484917378,1,Unknown,1
64,ICMP,2,258.9444443959098,AES,0.1009432034394369,1,Chrome,0
394,TCP,3,1164.7105644818726,DES,0.4136686742782681,1,Edge,0
387,TCP,4,142.74651378397022,DES,0.2893106100900233,2,Chrome,0
595,TCP,3,1714.0375933057878,AES,0.2800928701568254,2,Chrome,0
64,UDP,4,23.08254051875066,,0.4367042133096585,2,Chrome,0
1009,UDP,8,489.1595636851932,AES,0.296526336577615,1,Firefox,1
606,TCP,3,437.5191830458677,AES,0.4116047513908731,1,Chrome,0
529,UDP,3,782.0876815478695,,0.475908914102728,0,Firefox,0
736,UDP,4,465.1892793990784,DES,0.2197937742837341,2,Edge,0
968,TCP,2,711.2881382995658,AES,0.4206171600516342,2,Edge,0
674,UDP,5,1582.6811135023006,AES,0.4202401782564971,0,Chrome,0
689,TCP,4,122.54754063333436,AES,0.3227006045838786,1,Chrome,0
526,TCP,1,223.9270310222908,,0.0477251186765215,1,Chrome,0
471,TCP,4,1298.9102796069285,AES,0.0866140958242,2,Chrome,0
404,UDP,2,207.0828814206509,,0.5399091634905356,0,Unknown,0
334,TCP,4,1888.629088501982,AES,0.4180846812115496,1,Firefox,0
362,TCP,1,622.6353161224586,DES,0.4948162244248963,2,Edge,0
229,UDP,5,68.32808821402298,DES,0.3312629004418101,3,Chrome,0
484,TCP,6,16.701341340978416,AES,0.21295117390973,2,Chrome,0
163,UDP,3,1151.434095859231,AES,0.2721772394814616,2,Chrome,0
538,TCP,5,1552.305028574071,AES,0.2320405174544676,1,Chrome,0
492,TCP,3,219.40696153758367,DES,0.4756124431901,1,Chrome,1
529,TCP,11,220.37084981664285,,0.2940290931690169,1,Chrome,0
395,UDP,4,2465.068805536965,,0.5462070459175299,2,Firefox,0
1115,TCP,3,854.1262172570379,AES,0.4410269497193359,0,Chrome,1
772,TCP,3,146.76731073324467,,0.1835224391232026,1,Chrome,0
251,UDP,1,476.2168783514192,AES,0.5035712981847488,2,Chrome,0
546,TCP,3,1930.2424933957209,,0.160912760298729,0,Chrome,0
378,ICMP,6,776.5430382895307,DES,0.343201984362723,3,Chrome,0
297,UDP,3,418.6824790922363,,0.1689499111676704,3,Chrome,0
231,TCP,3,130.9884413334733,AES,0.4608281897285098,4,Firefox,0
586,TCP,8,1035.7071230146844,DES,0.2946920831729384,2,Chrome,0
363,TCP,3,258.77219227526643,DES,0.5557782294741365,0,Edge,0
693,TCP,3,667.6040176357502,AES,0.5030437973973639,2,Firefox,0
698,UDP,4,733.3130350460395,,0.2686329711367215,3,Firefox,0
774,ICMP,6,648.5532632149018,AES,0.4890397812575458,0,Unknown,0
329,TCP,4,226.41335549957503,,0.6553488618515649,1,Chrome,0
595,TCP,3,985.5538482569068,,0.4212764939622831,2,Edge,0
626,TCP,2,667.8607775708646,DES,0.11778724975249,2,Chrome,0
405,TCP,1,413.5862054000844,AES,0.0581919082390377,1,Chrome,0
345,TCP,2,42.83105311348216,AES,0.5643787061768053,0,Firefox,1
821,TCP,5,321.8924882324421,,0.3993511382454166,2,Chrome,0
545,TCP,4,347.64433582961925,DES,0.1980620521309442,0,Chrome,1
627,TCP,1,1252.9623876032472,,0.1570004543522586,0,Edge,0
335,UDP,5,576.3276643359039,AES,0.2017412194671263,0,Chrome,0
256,TCP,6,2151.997690979104,,0.5607554737277227,3,Chrome,1
386,UDP,4,1111.3744931233064,,0.7509675042102546,2,Firefox,0
475,TCP,3,617.7603600809845,,0.6741988117110131,2,Chrome,0
287,UDP,1,147.99046036313976,AES,0.1925104315287027,2,Chrome,1
498,TCP,4,199.829483890658,AES,0.3297235408661155,1,Chrome,1
162,UDP,5,139.55830134223405,AES,0.3459285081330272,1,Chrome,0
275,UDP,4,467.93767405851776,DES,0.406411236876231,3,Chrome,0
634,TCP,3,1025.6192186608498,DES,0.4917512822687656,2,Chrome,1
620,TCP,4,1139.4456616998336,AES,0.5166182651844425,2,Chrome,0
421,UDP,4,80.87457789977661,AES,0.3079429677667946,3,Chrome,0
296,UDP,3,548.0016908588299,DES,0.2671289622025455,1,Firefox,0
294,UDP,4,525.3605703867405,AES,0.184386272016508,2,Chrome,0
425,UDP,6,462.2658784685716,AES,0.5287852184955946,1,Edge,0
628,TCP,4,286.7308751042962,AES,0.7567171631793702,2,Edge,1
685,TCP,3,516.7178941335211,DES,0.0874616962377097,1,Chrome,0
400,TCP,2,581.539783923005,AES,0.0693400942288541,2,Edge,0
269,ICMP,7,732.425149118762,DES,0.1299396495754125,2,Chrome,0
553,TCP,6,379.0360602792881,AES,0.4107933516391776,2,Chrome,0
335,TCP,8,2321.802803664834,AES,0.5806474003838367,0,Unknown,0
396,UDP,1,331.0059081509405,DES,0.3359516583681566,2,Firefox,0
765,UDP,6,1803.42400005648,DES,0.1190819803745324,0,Edge,0
665,TCP,6,1292.5801843240422,AES,0.2831487116915567,2,Chrome,0
531,TCP,2,500.7957235951024,AES,0.3608063698523283,3,Safari,0
245,TCP,3,548.6392031984876,AES,0.3268013175357474,2,Safari,0
542,TCP,4,1631.3253563385135,AES,0.4166620468208148,1,Chrome,1
712,UDP,1,542.9616242240226,DES,0.244550017853231,1,Edge,0
424,TCP,2,909.9978627284754,,0.2272000319156925,1,Chrome,0
770,UDP,9,1325.655129227192,AES,0.3151764120236681,1,Firefox,1
758,UDP,3,1907.741125652556,AES,0.6220524560998457,2,Firefox,0
832,TCP,2,196.8883901657182,AES,0.0151349170840189,0,Edge,1
561,TCP,5,2962.8946920951694,,0.2120214074566629,1,Firefox,0
617,TCP,5,2689.586792534428,AES,0.4827373227894434,2,Unknown,0
782,TCP,2,282.3227589236872,AES,0.3363060191218806,3,Chrome,0
589,TCP,5,760.9710413119886,AES,0.3367084711691129,2,Edge,0
399,UDP,4,38.44342679945222,DES,0.5043573882325232,2,Chrome,1
410,TCP,5,146.9722686247736,,0.4316331816134992,2,Chrome,0
547,UDP,6,701.3045098263585,AES,0.4607240363071263,1,Chrome,1
241,TCP,5,840.1005721603289,AES,0.4020090720270285,1,Edge,0
471,TCP,2,611.8915454809114,AES,0.2989441213235477,2,Chrome,1
719,ICMP,5,975.8708220715264,AES,0.2484005193360118,1,Firefox,1
64,TCP,4,1259.607136090323,,0.6160128572291724,2,Firefox,0
806,TCP,2,147.57860877371195,DES,0.162427187198647,2,Chrome,0
724,TCP,3,862.1476369378048,AES,0.3797281020022466,2,Chrome,1
408,TCP,5,661.522511630517,AES,0.1543220339086062,1,Chrome,1
608,UDP,3,100.07537651047431,,0.5685254671579197,1,Chrome,1
500,TCP,3,207.64324281863696,DES,0.3734856036839218,0,Chrome,0
745,TCP,4,435.3253442206867,DES,0.5499663932780195,1,Chrome,0
696,TCP,4,1594.6606091528097,DES,0.5374229643946006,2,Chrome,0
219,UDP,6,195.7244074837681,DES,0.2361208487529185,2,Firefox,0
617,TCP,4,161.6182307884878,AES,0.4460306561717944,2,Chrome,0
458,TCP,5,1021.0963948955836,AES,0.3195767567114956,2,Edge,0
516,TCP,5,2976.888855899791,,0.253707352003619,1,Chrome,0
354,TCP,8,474.3935622000122,AES,0.3965512304713613,2,Chrome,1
849,TCP,6,344.7957223913228,AES,0.3160008775713928,1,Safari,0
708,TCP,8,234.36003437407143,,0.4983046996614957,1,Chrome,0
352,TCP,5,40.81644519075124,AES,0.2425782214085445,2,Safari,0
233,TCP,5,157.21504668675593,DES,0.2205609072367803,1,Chrome,0
422,TCP,5,78.45644719050867,DES,0.0486884753531743,2,Safari,0
586,UDP,4,545.1354646446023,AES,0.2341687868633276,2,Chrome,0
548,UDP,3,3060.585498518196,AES,0.430710599778947,3,Chrome,0
750,TCP,4,1238.6833725086983,AES,0.220772042313129,0,Chrome,0
657,TCP,6,736.4199138339096,AES,0.1229032111311183,1,Firefox,0
693,TCP,6,533.419644075705,AES,0.257753398335644,1,Firefox,0
565,UDP,1,768.1564601109969,DES,0.2439866013922687,1,Chrome,0
222,TCP,1,377.31808700996567,,0.1741042161630276,1,Chrome,0
460,UDP,8,157.18697669981265,AES,0.292367119517921,2,Chrome,0
712,TCP,2,712.8369657780237,AES,0.6107827951553811,2,Chrome,0
489,TCP,6,600.7961199796599,,0.2546137595195675,2,Chrome,0
600,ICMP,1,2313.6268148732843,AES,0.3123611450934067,3,Chrome,0
436,UDP,4,839.4757269493127,DES,0.4619691365387477,0,Chrome,0
294,UDP,4,1187.7628615861083,DES,0.348825121598909,2,Edge,0
475,TCP,6,77.82721120641942,AES,0.4299170178143251,2,Chrome,0
561,TCP,6,1144.8225327710095,AES,0.3873656525298526,3,Edge,0
368,TCP,6,3252.5514417253944,DES,0.165799158841592,0,Chrome,0
452,TCP,3,857.1765291905363,,0.5144189972799611,2,Edge,0
312,TCP,5,1084.096143764424,DES,0.140299829068435,1,Chrome,0
723,TCP,6,3110.693869079089,DES,0.1688867888302097,3,Edge,1
441,TCP,2,397.1105745930727,DES,0.6972710378568631,1,Chrome,0
790,TCP,1,1390.6288638617484,AES,0.3394890260620486,2,Unknown,0
805,UDP,4,408.2506416604073,DES,0.1140057004077106,2,Edge,0
483,UDP,2,443.987287921746,AES,0.063912303032557,3,Edge,0
298,TCP,7,858.9216464232499,,0.2319439893921313,1,Chrome,0
82,TCP,4,237.0222300577192,DES,0.6718836649906572,2,Chrome,1
205,TCP,4,3944.9218958120846,AES,0.5340983545750324,0,Chrome,1
225,UDP,2,319.4650468989073,AES,0.2188562076765089,0,Firefox,0
775,TCP,5,104.86177576262028,AES,0.211289360937995,1,Firefox,1
523,UDP,1,311.5404146837282,AES,0.2060652599368017,2,Edge,0
577,UDP,9,1550.1659960144111,AES,0.4499626151376908,2,Edge,0
64,TCP,2,301.4182043630822,DES,0.5533873013611007,1,Edge,0
260,TCP,5,756.072424506426,AES,0.4209910417968682,2,Unknown,0
677,ICMP,1,2190.645203016955,,0.3896027162822164,2,Firefox,0
557,TCP,4,240.84737933545205,AES,0.3654364575726508,3,Chrome,0
470,TCP,2,112.66611412587318,DES,0.1305070538008182,3,Chrome,0
612,ICMP,5,81.49175087301055,,0.6293477729884741,1,Unknown,0
827,TCP,6,464.3809698062313,AES,0.2759005569762788,0,Firefox,0
455,UDP,6,88.10791825430778,AES,0.4511742385371592,1,Firefox,0
513,UDP,4,483.82837017589264,AES,0.5797974229491801,0,Firefox,0
538,UDP,6,1588.56827767524,DES,0.2752788093025043,2,Chrome,0
978,TCP,7,1202.204397635744,,0.4018007748661445,0,Firefox,0
80,TCP,5,697.246752636943,AES,0.213339362173149,1,Chrome,0
636,TCP,1,1519.952533381278,DES,0.6005594706116771,2,Chrome,0
477,UDP,1,84.52849115239009,DES,0.127037402303207,2,Chrome,0
613,UDP,8,752.0932529118999,AES,0.1851886945167796,2,Chrome,0
368,TCP,1,98.3140876929906,AES,0.2715531624610051,2,Edge,0
490,TCP,5,526.4393653350626,AES,0.3093187884637184,2,Chrome,0
642,TCP,5,498.0948746542932,AES,0.3381410930060039,1,Chrome,1
1122,UDP,2,246.4769463777638,AES,0.4044851612309331,3,Firefox,0
661,UDP,3,1416.881707098514,AES,0.385554090592994,1,Unknown,0
330,UDP,4,207.25254121007285,DES,0.5760780683056635,3,Safari,1
415,UDP,5,642.1808135370231,,0.0804567018421325,2,Chrome,0
409,UDP,4,526.627752901649,AES,0.1463046283868837,1,Unknown,0
140,UDP,3,452.0173948217087,AES,0.6558764912979657,2,Firefox,0
433,TCP,1,27.294072293473832,AES,0.1057010328955596,1,Chrome,1
646,TCP,3,954.5156054837328,,0.249916521856488,0,Unknown,1
245,UDP,4,10.213191414829124,,0.4372811651486431,0,Firefox,0
709,TCP,2,1374.274465117661,AES,0.2682802363014866,2,Firefox,0
597,TCP,5,247.8271832817735,AES,0.3573132087219579,2,Unknown,0
353,TCP,8,102.27163499503015,,0.237361038241357,1,Chrome,1
471,TCP,1,431.7102912833317,DES,0.1341955734892642,2,Chrome,0
819,TCP,1,655.6226487805768,DES,0.4558917219877528,1,Chrome,0
646,TCP,3,297.27152937964496,DES,0.1555499147262198,1,Firefox,0
501,TCP,1,103.89086565426176,DES,0.1896546084588323,1,Chrome,0
452,TCP,6,14.797839229845334,AES,0.1582129863809416,2,Chrome,0
515,TCP,4,973.4120700011264,AES,0.2290217133721244,1,Safari,0
397,UDP,10,1740.309525921184,AES,0.2503175630795225,0,Chrome,0
79,TCP,1,84.75170636644789,DES,0.2014942069601852,4,Edge,0
908,TCP,2,209.7505412361988,,0.3010567112993921,3,Chrome,0
531,TCP,2,16.349257401267316,AES,0.5443532197627995,2,Firefox,1
579,TCP,5,1730.7194194943747,,0.1365984222026531,0,Unknown,0
488,TCP,3,470.6529549669074,DES,0.3210117770710053,1,Chrome,0
352,UDP,8,2074.29867004808,AES,0.1806959656955891,1,Chrome,0
462,UDP,3,505.0388145834936,DES,0.3776823400667462,3,Chrome,0
180,TCP,2,1585.4634660464503,AES,0.0754680290901125,1,Chrome,0
955,TCP,5,2425.1941504677707,AES,0.1862883950950616,2,Unknown,0
253,TCP,3,326.55707537859234,AES,0.2277553362947343,2,Chrome,0
293,ICMP,1,818.9026832075588,AES,0.5502034627115255,2,Chrome,0
411,ICMP,7,878.2980571638424,DES,0.2041941055395148,0,Firefox,0
757,TCP,3,17.312981106484333,,0.3300950126243719,2,Unknown,0
502,TCP,4,461.32902303139537,AES,0.5589777920605481,2,Chrome,0
252,UDP,2,1546.6280488273287,DES,0.511389295486915,0,Firefox,0
750,UDP,5,2339.2542986035846,DES,0.5194786223743137,2,Edge,0
646,TCP,5,1835.8592203196115,DES,0.195111947322541,1,Chrome,0
607,ICMP,1,2886.5162270427018,AES,0.1488059292385434,0,Chrome,0
643,TCP,1,846.8409179104731,AES,0.1826358015839497,1,Firefox,0
978,TCP,4,212.00556311839424,AES,0.0232395492731383,1,Edge,0
937,UDP,8,685.2525926380758,DES,0.1935600127851865,1,Chrome,0
362,TCP,2,437.3611696467069,,0.7454746456559356,5,Edge,0
824,UDP,5,239.42872365414112,AES,0.4972717215967941,0,Chrome,0
576,TCP,4,1185.490889105874,DES,0.2223658184867398,1,Chrome,0
599,TCP,2,793.6712160353277,AES,0.2615126252239953,2,Chrome,0
161,TCP,8,1248.9152816040023,,0.5336403157124333,4,Chrome,0
465,TCP,2,251.2106182482576,DES,0.7821878519600308,1,Chrome,0
337,TCP,4,1873.7641282473285,DES,0.4511407122570519,1,Firefox,1
665,ICMP,6,218.19666304186035,DES,0.177700130370647,1,Chrome,0
714,TCP,2,736.8866819551075,AES,0.3637794526183188,0,Chrome,0
85,UDP,6,46.86183910018764,AES,0.3973842531254156,4,Chrome,0
495,TCP,5,622.9017802875495,DES,0.1223228415765508,1,Chrome,1
724,UDP,2,83.15446971955723,DES,0.2585804927744756,2,Chrome,0
462,TCP,2,323.0310850186491,AES,0.5071006501296956,1,Firefox,0
645,TCP,2,1576.8386336278168,,0.1581840893913249,1,Safari,0
570,TCP,5,1791.893445537849,AES,0.4664361197552779,0,Firefox,0
568,TCP,5,1166.3991150030024,AES,0.0636708657400858,2,Chrome,0
445,TCP,5,366.7178487500397,AES,0.3492507651265139,2,Firefox,0
256,TCP,7,691.571412198147,,0.3617424156186824,1,Unknown,0
275,UDP,6,202.8605232088386,AES,0.2563179836433328,2,Chrome,0
641,UDP,2,907.4310230851444,,0.3316627437586334,1,Firefox,0
503,ICMP,3,341.43641602156134,DES,0.1899580524154175,1,Firefox,1
472,TCP,4,199.79395072289785,AES,0.1487399950433529,3,Chrome,0
415,ICMP,5,703.5242676439238,DES,0.2620037169509615,1,Chrome,0
438,UDP,4,94.8486426622078,,0.0884020649770674,2,Chrome,0
709,TCP,3,928.47266186614,DES,0.6774138169875081,2,Chrome,0
432,TCP,3,165.6246737484797,AES,0.0984938704402075,1,Chrome,0
231,TCP,4,644.9727266089603,AES,0.1244353107726363,1,Chrome,1
648,TCP,4,398.73365800843845,AES,0.68691580582967,2,Edge,0
459,TCP,4,668.2198028840336,AES,0.3433426901704764,3,Firefox,0
506,TCP,1,225.84987332881923,AES,0.2459068906211991,2,Firefox,0
821,UDP,4,297.3024566114981,DES,0.0734017317816883,2,Unknown,0
495,TCP,6,120.95705994060198,AES,0.4997309339178831,0,Chrome,1
557,TCP,3,1200.3435705975353,AES,0.201287724863104,1,Chrome,0
264,UDP,5,58.152925431630585,AES,0.3954245185023705,1,Chrome,0
456,UDP,4,377.84118989977424,,0.6189950839252745,0,Firefox,0
621,ICMP,4,476.9569176071116,DES,0.180542554045715,1,Chrome,0
188,TCP,3,173.73535849856822,,0.3788515571125226,1,Chrome,1
540,TCP,1,388.6743977523089,AES,0.6051633847496292,2,Firefox,0
520,TCP,2,433.1491402977296,AES,0.4615261421255386,1,Safari,0
508,TCP,5,203.22288883245383,,0.2938959977211065,2,Chrome,0
707,TCP,1,815.6687988012969,DES,0.097232556662071,2,Firefox,0
566,TCP,3,25.07201049398869,AES,0.7481549575859197,3,Chrome,0
795,ICMP,4,176.0832041738655,DES,0.3939548831264681,0,Edge,0
301,TCP,3,782.6924381268482,AES,0.6108855668917232,4,Firefox,0
527,TCP,4,790.0735286849448,AES,0.3586552148207131,0,Chrome,0
516,TCP,6,246.5936968378993,,0.3692700694503041,2,Edge,0
286,UDP,6,919.2070762061596,,0.4850881896779607,1,Chrome,0
691,TCP,4,507.5839117906759,AES,0.197270624763888,1,Firefox,1
964,TCP,5,599.3452092899441,DES,0.345161034029322,1,Firefox,0
496,TCP,3,323.5049924936558,DES,0.5084561019080046,2,Safari,0
601,TCP,1,3321.866525025493,DES,0.5164031572628087,1,Chrome,0
516,TCP,5,1069.6597421704491,AES,0.1012420115244093,2,Chrome,0
357,TCP,8,228.47263471266305,DES,0.5235831538027632,3,Firefox,0
135,TCP,3,215.94003095077565,DES,0.1573467478509875,1,Safari,0
358,UDP,4,1190.3905958648502,AES,0.216666361683068,1,Chrome,0
221,TCP,4,392.8326725050728,DES,0.5057579406724211,0,Chrome,0
840,UDP,2,76.77884043774026,DES,0.3074460226432821,2,Safari,0
476,TCP,3,28.99923395807853,AES,0.4211280053072943,1,Chrome,0
430,TCP,2,427.4883482428514,AES,0.2836984540807587,2,Firefox,0
677,TCP,1,428.515590245381,DES,0.410546582087388,1,Firefox,0
275,TCP,5,981.6749746140636,AES,0.0951518837469431,0,Edge,0
