network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins
512,4,121.78800475417792,0.7408184556899361,1
577,2,825.256736454825,0.401210821932689,1
749,7,2018.8282532843905,0.3272134719611091,1
233,6,1568.0445968699762,0.394314502921196,2
430,3,855.9907499715621,0.4368703503594418,1
345,6,162.81731664067914,0.0168789957415586,3
575,4,1227.315440545421,0.1743696010708808,2
746,9,1386.2882515556184,0.366621706970119,2
380,4,1515.287778822444,0.3203324587844754,1
64,3,413.9329115500732,0.5457242980771945,1
417,1,420.56049438320537,0.3142319217520209,3
682,3,134.88367401182936,0.388794589717285,1
607,4,1185.1410538071875,0.4093604682449336,2
585,4,1069.169433763748,0.2888067530760493,1
444,2,84.06596704867198,0.3021925898836928,2
244,3,16.27174148651461,0.1159968066154091,1
603,3,2424.58908055917,0.5857328184822381,4
333,1,13.935397488318172,0.1675608952129593,1
936,4,792.3776160216294,0.5813782475790591,1
614,1,483.5839504962647,0.4112526187025851,0
383,8,1201.951546171968,0.3966890371617577,3
377,2,73.45431723741032,0.1986776588402794,2
481,5,917.5035313652672,0.0876654515839395,1
452,1,763.4901908450154,0.683898163025349,1
723,4,1537.0983162097884,0.0861948590763315,1
537,4,584.7542309785271,0.3399821552699072,1
353,4,1042.4220956892257,0.5335802308110477,1
878,3,460.40945783865607,0.3323848445538429,2
509,3,3307.060468172115,0.0527442686462417,3
653,5,655.7143694316162,0.2957551105030716,1
378,7,1120.4417694507645,0.1443513158043145,1
572,7,78.03306207411573,0.2295093905818809,0
562,5,497.0422205243829,0.2501831061063622,1
122,6,53.28601052841449,0.1596296966370322,1
903,2,103.82364546007136,0.813390645219435,1
758,1,564.3950793900068,0.3103372368221395,0
420,5,347.4680847247958,0.2794233178411109,0
279,3,492.6867570363004,0.2809813673074365,1
569,6,548.3721107683641,0.1183940906954817,2
517,1,139.24484373773078,0.5081266123254987,1
571,5,364.3523656416685,0.1645476070470325,2
538,3,1576.3119815933271,0.3006585406965219,2
601,4,1553.7551315322028,0.4168314826660112,2
789,5,539.6440509093661,0.5334267844353459,0
613,3,1106.3075578722824,0.5509415997836449,2
290,3,1120.4857286206377,0.3178311707316408,1
772,3,36.087237003485264,0.3797939693106483,3
828,5,755.117040385091,0.1874208335840451,3
1130,5,1305.864637210153,0.0883216602466884,1
275,2,721.064952819601,0.2835275000690636,2
548,4,623.9281143606454,0.6435379483257195,1
83,5,606.0900449188372,0.4760647571887231,1
610,11,567.3386255965692,0.1939860854369794,4
390,4,1205.1736404086344,0.1708484381118336,1
884,1,822.744391826509,0.2642462515225454,2
345,5,194.16988472641825,0.3819123577496129,2
162,4,454.40826968590846,0.325617785172044,3
405,1,601.681483708567,0.3978228734631093,0
104,9,434.3359541814602,0.1520878632705579,3
650,1,217.00773796693628,0.4735490178119816,2
86,7,106.5880892554452,0.4423602775944716,4
505,2,99.82708056262108,0.3329263097913735,2
84,5,281.10876809548427,0.3343053902174857,2
435,2,412.20855939588097,0.4567848904746454,1
828,3,918.7740789941352,0.3380928255733004,1
572,4,3355.346907376218,0.4019967224002093,2
327,3,1821.1903750382808,0.8411813207831446,1
493,4,1344.308074752191,0.2513432553767185,3
503,5,1344.4725074909577,0.2211627543170056,2
594,2,725.2009787594287,0.3826294441004256,1
226,5,233.09474424350825,0.5553398124339813,3
618,8,510.83660948337234,0.457965967167847,1
64,4,123.03767262712812,0.4359371181274422,2
374,5,668.5627259145016,0.4307145133102267,2
402,4,18.6154923878379,0.0789797007583802,1
626,3,168.04872510132884,0.0661324787271735,1
504,5,996.654932754416,0.3449893358630508,0
218,5,259.35774376290425,0.1676448401457549,3
303,3,435.729662808731,0.3265125969285179,0
539,3,1427.3234124809949,0.0638900490452574,1
484,7,36.46501851257683,0.5183140466614863,2
384,3,18.397154256659544,0.3515846348638875,1
403,6,208.040190488827,0.3586649566479779,2
639,2,922.7336965244252,0.3469138899444514,2
396,4,215.47653100146155,0.2355210927772939,2
482,3,1594.3082021605908,0.3842706399246804,2
933,2,346.9042791304784,0.4069040117114928,1
215,5,266.7141246271759,0.1578121960229725,3
129,3,212.12414737855,0.1033711777621699,2
656,1,682.597076577981,0.4971691538199216,1
364,3,1552.0847746816548,0.2883332915910169,1
436,3,416.7846893308149,0.4904689341013488,2
343,2,232.83496544171385,0.03567652995455,0
448,5,436.9774352630764,0.2960514313353798,2
819,1,1881.3341717945168,0.3204564768318262,2
660,5,325.81849142209114,0.2783630697935762,1
672,3,853.104860882858,0.2293912103799258,1
216,3,320.0711073927101,0.229451242691978,2
269,5,898.5481878957872,0.2306154429238016,0
64,2,1702.9776920562251,0.3470368115387287,2
338,6,730.1553116402017,0.3589866303933059,0
691,4,2356.6700394721947,0.2365911520525856,3
603,6,736.0727362057087,0.0354270832926243,3
455,2,2947.141978694018,0.3527126571837347,2
495,6,1029.1025954206864,0.0980443691505814,2
362,4,846.2565009100829,0.2078879473540019,1
540,11,1416.7812032645902,0.2803362412705872,3
653,8,8.923808177945343,0.1337693752218104,1
176,4,237.9160340149009,0.0919640845538711,2
559,3,194.76950012865944,0.2832415525613021,2
686,3,94.03471274309116,0.1102926881579534,2
416,4,2221.7483857139487,0.2416876153941663,1
640,2,112.33168523141768,0.6283167815999499,1
1062,3,243.9566355745712,0.4585435822859238,2
479,3,326.5718870561633,0.1853395132996999,2
578,3,783.8701191446181,0.3870485859519908,2
352,1,1166.9690183462271,0.2869698415146258,2
536,7,742.4396614504896,0.340264383457268,2
592,7,1105.6965098427672,0.4906753448193669,2
538,5,411.4977968647112,0.3828260697029724,3
296,4,4374.001957224838,0.270226517907772,1
541,1,149.15265490603312,0.3713605406653935,1
792,3,408.3408412996333,0.1363560554450048,3
589,3,1427.9050109494772,0.3788966658981871,1
692,4,226.6973115174164,0.2441837359601744,0
452,3,1111.7376973824666,0.089147615494843,0
649,3,362.3981467244247,0.4825432801049445,0
555,3,156.4190842514228,0.2613621445668636,1
309,1,413.12689664175696,0.025408848624292,1
563,8,1228.9072348412549,0.1722774780796566,2
301,5,94.98642212735842,0.4057629813329844,1
373,6,580.7041712053789,0.1382305049320428,1
537,8,1081.843437335434,0.611764034819753,2
559,2,1114.0819148275295,0.4522715620696529,4
262,5,394.895226699737,0.2141373131979555,1
710,5,502.5445695795532,0.4001082547941212,0
614,1,1554.6201992737747,0.5111596001359074,2
359,4,186.9368568238104,0.5762772064449263,1
192,7,3924.20633665692,0.4675855547885262,1
471,5,434.7302540869465,0.2916602636106126,1
410,3,257.7650614842576,0.225849126240189,2
522,5,2.0821885671516247,0.1657638662819378,1
427,2,106.84623814174152,0.2992188659176535,4
98,2,1130.140318119017,0.2392779288610008,0
422,5,838.1015481311753,0.3633696579548141,0
438,4,226.4278055758003,0.3728679636846974,3
626,4,2093.870832476256,0.2834788967130936,1
360,4,1444.7906050702652,0.3272234013738019,1
835,1,250.973190155377,0.6753178309759074,0
117,9,320.4869818455328,0.303941593804047,1
762,2,163.41194020768356,0.5859574541694832,2
455,5,823.0276340250464,0.6331235823038553,0
671,5,966.217130637839,0.1845939350419106,2
515,2,403.1874090142372,0.0682829398271395,2
727,2,1068.9638889754642,0.4694720516937199,2
422,3,3820.449100567761,0.5402911088742182,1
280,5,757.2931696003403,0.6429504183628798,1
784,11,838.2224708513791,0.2452625176901174,3
477,6,374.5225274640358,0.6686856377329073,0
544,3,8.514231433528458,0.3802883365571971,2
746,4,2461.924780667918,0.5306453969369272,1
293,3,1183.9381278678218,0.5133373069588368,2
619,4,951.4463587752908,0.2345586637870255,1
382,1,24.21113941493668,0.4813642871640241,1
473,3,1138.4069926153738,0.2473605695999637,1
514,3,887.1343512150257,0.2755402818207296,1
199,2,673.143514991346,0.3794090352892506,2
344,3,781.6838052586025,0.1509110325676262,2
770,5,2004.4090254335133,0.6776894922487106,2
677,2,5.370300533674385,0.2876830415229652,3
487,3,136.6042393993411,0.227584093765627,2
548,7,1801.188150042686,0.4958933130640764,2
441,3,6.5956477415684525,0.2519118321782833,1
771,5,1871.6992590396744,0.1094736658135649,1
459,2,24.06379624905892,0.0870293109060572,2
546,2,1208.897752662464,0.5201364655877354,0
729,6,1772.5625278587738,0.2039747779092379,2
344,3,758.4878218601065,0.7235107166734693,1
811,7,820.5297639834185,0.4042229135426307,2
193,2,41.509498041166864,0.5141877764839209,0
825,5,189.4808761616167,0.2581274274717203,2
425,2,1837.853420880435,0.4201477437218346,1
451,7,1388.5272612190156,0.2178143679627349,1
121,4,49.11545816170653,0.6075310800604705,0
409,4,1341.2536359922435,0.5782093504257221,1
292,4,440.6024527954036,0.1053006563630647,3
378,6,658.0994630491732,0.4167103620268684,0
472,6,91.79503922994896,0.5895030448790115,0
691,6,406.8545910431963,0.2991685981380045,2
541,8,456.6169424201885,0.5197015414650327,1
561,5,885.6906851185764,0.0192864753648172,0
280,5,857.2693616299703,0.4104144792519832,1
323,6,636.8077313146476,0.1593210832976267,0
859,3,25.56082213619118,0.0930125019099462,0
352,6,140.9135741277585,0.4172976496854661,4
831,4,139.7391057450634,0.5149960692129915,1
451,4,1749.4962093239797,0.7082059104991253,1
500,5,1855.8637449846035,0.4246311974836159,1
714,4,1313.9749981413595,0.5675617089655358,1
754,5,153.7805487590292,0.2507578518606291,2
477,3,1466.8236499400523,0.676543689720589,2
422,3,166.2044386148525,0.0789013426618655,2
488,5,647.081157026004,0.4415601229976504,1
567,3,1059.0353976495246,0.2877127627274157,2
678,4,42.350247599220445,0.6261786449969912,1
500,5,728.9018981042522,0.5331644878604641,1
623,3,231.35566119124343,0.1876236504433651,1
827,3,551.0954339051542,0.1403804967046472,1
576,3,387.47972429445554,0.5909564999028236,2
562,5,928.1650580719844,0.4036314543349854,1
196,2,537.406581792824,0.0827601127322096,4
64,5,287.205247206719,0.1951197179774681,1
577,1,1929.5516979766007,0.4235101325669739,2
481,3,2556.3935503510684,0.2796116499968347,1
397,3,1295.2175485006223,0.1601618476119774,1
548,4,695.4131216320376,0.0906872938383308,1
487,4,1726.098820561538,0.191352093087244,1
725,4,736.3861845202119,0.5716920019587785,3
517,4,128.91481378168663,0.4693788842865524,1
350,5,14.064816878058355,0.5398863213515129,1
698,6,1035.4523375690735,0.2785925064523019,2
456,5,1117.0286606119412,0.5356613612231802,0
605,8,2081.073136093368,0.1496823202464648,2
404,2,1390.8973759972232,0.2753331857295842,1
370,2,816.3934683967268,0.5299438551811501,1
516,1,168.8765705892009,0.2299157663379334,2
502,2,721.2211748060909,0.4590838902649088,0
595,3,456.297968269737,0.3324499021111594,2
446,3,211.2854334653128,0.0741500446678155,0
132,2,1284.0743230648711,0.2808982762122903,1
413,8,129.59726312730754,0.1791658540380475,3
658,6,796.1355035183262,0.2054174516986602,2
440,1,754.8348260299858,0.550417043947347,2
450,4,289.48081857278555,0.2449636853475529,1
697,2,448.6279743977772,0.1008440383113362,1
357,7,99.15614594778252,0.3849501044310482,3
191,5,20.691631738161,0.0302919819049491,1
467,3,10.483423995314489,0.3543549803070823,2
403,2,153.24089742005106,0.5906560212367,3
306,3,1613.7629404609645,0.5335450742922402,2
464,4,591.5350958118585,0.3685600443515568,1
598,3,99.6491230444708,0.3258885923476592,2
498,3,1887.282745888319,0.2246067172945554,1
561,6,673.1113135448378,0.347196847918393,0
862,4,22.62537002064404,0.1607694750273038,0
431,6,1150.8415784942076,0.026371616557783,1
555,3,513.1046313385417,0.2255097063914771,3
398,7,608.9064477348868,0.2289213280279223,1
330,4,759.9335584498812,0.1836905153004014,0
383,6,79.37057645698962,0.0204210156543461,0
404,1,2361.222065447152,0.3955066923328755,2
571,5,235.91839427991457,0.2723599017722585,3
969,6,777.9338609410927,0.6231639519653407,1
356,10,1547.929295970146,0.672315122727746,2
416,4,322.6749300258775,0.3920061301892955,3
487,9,790.1283402217242,0.3012801194725845,0
579,3,3599.0027496642824,0.3084702878220163,0
552,7,1527.3498232275974,0.2510539301390906,1
756,2,1208.7052550716437,0.3306987911451271,1
64,5,462.85570772693336,0.3319675062059433,1
64,3,480.11833795969335,0.351881791295487,2
400,4,531.7098120781693,0.208130118403787,3
719,7,938.0610165398552,0.1436027667114571,3
186,3,124.70314963736998,0.1772762834933585,0
64,8,1578.7863876484082,0.3978641202861776,2
614,3,14.595573540507091,0.168494536701528,1
548,1,149.05705024766556,0.0884286927885414,2
281,4,525.9373663088257,0.3474121639188622,2
302,4,232.4069196023594,0.2581274034345701,1
306,3,364.0374084263874,0.5242519208095662,3
522,4,323.4723030076553,0.1656949719994627,1
374,4,250.6348600761009,0.5494631625093039,1
598,4,382.7853086786972,0.1177346005175537,2
64,2,563.024200463993,0.1096311111926812,1
328,2,517.5588516304513,0.3396157036130753,2
274,3,1336.7204790005385,0.5433122398909829,1
448,1,294.7031757823253,0.3671134481032997,0
392,3,264.92882497860217,0.331186421407291,1
659,4,561.6676646909311,0.3470474174036184,0
128,5,39.297026041605534,0.5648416521632125,1
509,4,94.85594025605278,0.2896319256874858,1
611,6,1299.9986313759025,0.3576961052678213,0
871,2,544.5156707547051,0.6715370720942014,1
403,2,55.08177539136428,0.2909216156819683,1
564,3,464.4020175534205,0.2501043250550653,2
139,5,406.3496650463653,0.5592742083730258,3
64,3,226.0330277823872,0.5161576238200122,1
668,7,372.3036235517068,0.3475248199078795,3
498,5,166.95417853663037,0.3417901881838511,1
735,3,476.9028636865432,0.3176017890202326,2
225,7,420.1128979792804,0.4576278578374402,0
603,5,748.1757074383022,0.7130602215250523,1
873,2,2279.2885933345697,0.1014171583712091,2
583,6,164.10785870006714,0.418682511181681,1
555,4,432.25975515902144,0.0147396043976903,0
501,6,660.8319940023317,0.4532628049757641,3
185,2,633.4750595674923,0.258882309319197,0
771,6,866.208389136717,0.7877606970313399,1
377,4,249.5037273491655,0.1434962531338372,3
600,6,805.3023821056165,0.4843528411633562,0
187,2,179.68584089879644,0.4742428004853454,3
264,5,107.24172162054128,0.4790530097919743,3
787,5,1425.3443481016254,0.5341287745239539,2
430,4,513.5677729454687,0.2460932762302848,1
790,7,405.03847887105337,0.4272260389658305,1
484,3,2110.610083470209,0.2527404831484333,0
131,5,989.6304914963088,0.6508631146367561,3
678,6,904.4013691879254,0.1298151245248976,2
382,7,172.79506437409475,0.5243423854317465,1
639,2,187.82703830131751,0.6815830611342637,2
505,1,527.9267758983428,0.3670377986444766,2
191,4,845.1408630646534,0.16372849561729,0
532,3,402.3818960590669,0.4041589011088465,1
939,4,53.07020622231647,0.5332482879953698,0
598,4,919.155821054182,0.1401728849330017,2
488,5,1188.896203728383,0.1280956267308811,1
715,1,2310.2556765186177,0.5073448726322272,4
542,6,420.4370542648418,0.1187053383757811,1
541,3,238.776642146685,0.0595255427581905,2
281,1,2080.879219981728,0.1145680868170194,1
546,3,1004.602704675986,0.2861740612903878,1
707,1,52.90013489864898,0.564084143925167,1
332,6,694.0525331886043,0.2788746899325641,0
784,3,23.15316163216057,0.6534728238880663,3
481,4,205.48854051975744,0.2859105069642649,2
322,8,58.876664113111175,0.3191414613321747,1
699,5,183.4212327395764,0.0755959689313964,1
442,6,538.5544016944079,0.2510175852810623,1
651,3,284.04555699359963,0.2633339650076839,2
441,3,73.70331068021764,0.4109994920369419,3
488,2,526.3171724129809,0.6375219878077687,2
598,3,986.14019876105,0.2739706257792849,3
558,4,43.67079389209003,0.3652470254971087,2
100,1,1712.3897133040914,0.475922827359827,1
275,6,846.9054166091285,0.2477070344913922,1
685,4,586.2450071830195,0.2893106001534924,2
473,2,403.7646530893709,0.5212883948878654,0
395,5,399.760486375785,0.2599071909032294,1
228,7,327.04709058635,0.3767828810658413,4
284,3,98.39368280709446,0.3605211534222803,2
95,1,66.04633028724255,0.6860033527822152,1
479,1,295.4959022133791,0.3019403841263967,0
380,2,879.8441063432426,0.4402161204469132,3
306,2,272.18511523359587,0.3390361097985446,1
486,7,1338.1789061584404,0.2696499588047613,1
572,1,382.8037547250224,0.6072749169894777,2
918,4,797.9867141280512,0.7924276969000678,2
197,3,452.3851848911092,0.4052841151814599,2
731,5,551.0476679996394,0.5596572041518688,1
694,1,230.31695083362496,0.047985608002017,2
344,5,577.0218441918246,0.2589077499317649,2
540,2,93.8142980097354,0.1447946739544859,0
408,2,391.2090119625249,0.1590635888688862,1
537,3,475.8020845124878,0.0770876569601348,2
801,4,973.9057017250042,0.6747407402210402,2
621,3,408.9554572142599,0.1166234324731716,2
601,4,875.9416835836731,0.225691193734012,2
413,6,153.52536428202473,0.0927176661345959,2
203,4,20.43974155914068,0.1600313685155803,1
458,5,564.0907467216496,0.4184854967350074,3
741,5,513.7667487687878,0.4558043231278901,2
194,7,886.3303124112716,0.2485225751226566,2
288,5,300.9719906189079,0.121786748210504,1
525,4,24.256329750860907,0.0768325096115823,0
303,4,1028.6369801156832,0.3232727930665755,0
341,6,2280.7736987729213,0.4690128414058109,1
415,4,401.04822709423127,0.4573061070593868,3
226,3,755.6035792576666,0.557045387079126,0
305,6,629.4165208853286,0.1845521989965504,1
640,7,667.7712844650795,0.4235515016263253,0
238,5,1616.1910652387114,0.1499080499272541,3
180,7,1066.4661142689204,0.4364555933142882,1
373,3,1174.9982063766704,0.1630517341521399,1
646,3,75.4815159877638,0.5983977066109394,0
460,5,126.92227708587814,0.1211954845424603,1
407,3,870.8613339016521,0.5325837781188326,1
508,7,622.019576266295,0.1847446590451262,0
150,4,1190.7620358423353,0.3707679678425866,1
598,4,78.1549358729175,0.5774111563185174,2
576,4,668.6670193955606,0.3812695752295058,3
418,5,532.5336293353994,0.0634212905404675,2
701,2,1543.0915142854492,0.3470965486737806,3
274,2,165.7659397197759,0.4206695091329379,1
725,5,343.04407007516306,0.2714706253382456,1
530,5,130.45899455128549,0.0881696448733021,1
432,2,480.7935772100296,0.2148402962450661,2
496,3,1705.6382431226914,0.4508185040957048,2
478,7,887.738939223365,0.169906954369791,1
744,4,1090.9965085625302,0.2114693892949633,2
284,2,78.38745447825407,0.4360024488307852,1
347,3,481.22185529779983,0.5378077657527183,1
707,7,1459.444424984145,0.1293041357156628,2
380,3,1453.5614397271738,0.6642232515085071,1
680,8,3539.6263115441066,0.2947804833207074,2
839,3,597.307278660852,0.2214666695262499,1
419,4,1.658862049729791,0.4997868477550367,1
636,6,1834.587128800328,0.0467038289247089,1
269,1,2502.437175994108,0.5836229774850067,2
650,3,2102.056326198407,0.3154266387627327,2
539,2,1182.416401716379,0.422362675440505,2
594,6,190.519411698732,0.2051287730223937,1
370,2,119.78165278161012,0.5756415456710636,2
167,6,965.5444151819104,0.4783784055485383,1
600,5,121.05190497003716,0.4832130670842099,2
87,2,2451.4772864891816,0.2908574159995403,3
436,1,472.223805989196,0.5930595212515565,2
688,2,25.039862988735628,0.3644160426166496,2
538,3,130.57402161802688,0.5154058914486481,1
889,6,274.5346050285956,0.2107990677599588,2
705,2,973.2539665411784,0.0949093921095565,2
369,5,1069.3706928924098,0.0606439078562557,0
505,5,191.64724433226016,0.6767661901904355,1
490,4,836.5628517113626,0.5297843290911455,1
183,2,25.875895330318404,0.4137700919096763,1
311,1,86.82837385713441,0.1723115010004716,2
387,3,612.5926644169208,0.2278481414164649,1
92,5,973.4401527101726,0.3022839019332024,0
509,2,1966.1500483435475,0.4678825669557816,4
450,6,460.6504739182297,0.4479708088955173,0
165,4,102.22402639019386,0.2580763981352585,1
580,4,2115.797050674264,0.2906194481443553,2
643,8,460.2026954727068,0.6235608328041488,2
545,4,550.4848875424151,0.1660790123414203,1
435,8,1541.6758431084,0.0905873295073365,1
618,7,705.085844516145,0.6131378886930728,2
636,4,286.99910848821594,0.2324942477780785,3
561,4,622.5814673053746,0.5658365314203276,1
335,4,784.367132508229,0.4100487176343274,0
555,3,1764.365904403919,0.2334527910627739,1
739,6,214.13047313356265,0.3857501764349177,2
380,2,655.6562023587483,0.3086222200439088,4
919,3,2025.5889313384675,0.2058587540760208,2
394,4,37.2313037658287,0.2534857674528702,1
506,6,173.10101373333922,0.0920154451761279,0
365,4,340.1036511635215,0.259860679602267,1
544,3,907.7275596196704,0.3260327702996651,0
151,1,1475.3552647295476,0.4562562677868205,1
390,3,177.68611927567736,0.345418813822843,1
281,4,226.6381349776476,0.563112832582784,1
527,4,1386.5755857138631,0.0691689954797351,0
698,2,128.45760814492834,0.3235774147831411,1
629,5,242.1574574852088,0.5226526005093324,4
64,6,1055.4877282257078,0.2364009601310173,1
908,4,145.3698371057837,0.1650323172682124,1
559,4,1408.36458569995,0.1898294707961015,0
344,3,539.4864025422103,0.2495170122226278,2
531,3,474.7458461262669,0.2146455320455701,2
535,2,116.25667699357273,0.2917410964890495,1
366,3,910.693597093808,0.2732173890309199,3
539,4,1723.3392302013835,0.2247872635211691,0
378,3,942.4046648234574,0.4112623840579327,3
419,5,304.87318190599365,0.3442715518452648,1
362,7,959.981083847252,0.4274792473494068,0
213,5,570.5859716543516,0.5754441792589815,2
529,1,1537.8432375453278,0.7064703369911485,2
617,2,492.42626639324334,0.3337825152424259,1
602,1,216.7151894361461,0.3971629764660692,3
663,2,85.40583380212618,0.6333079558247133,0
564,5,263.9894234372781,0.465881177427481,1
393,5,663.2466274882062,0.498998423061938,3
667,1,149.10465694539715,0.5256047991099506,2
228,2,32.45856531938672,0.3278790091877368,1
319,3,476.5885348746788,0.4393390750091721,1
307,1,341.4720899219279,0.0410703499445612,1
716,3,436.3207150205917,0.2755255116914023,1
688,1,484.304539903132,0.2741299631357222,3
597,5,1162.188292764541,0.2253671922650206,0
714,6,2593.855907232369,0.1274439914307534,1
324,7,243.3575560690473,0.2020367891397015,0
569,1,2283.370606964287,0.5399382833573926,4
474,3,207.40592166123548,0.2118424152122729,0
669,5,1125.0184310620923,0.7849718133238185,1
476,4,914.9196452476452,0.1308854680507394,3
423,3,42.90816781747283,0.5028496498439029,1
608,4,1032.5598953015765,0.3010776820882713,3
675,1,1851.1004057932216,0.4210334619112074,2
366,4,2129.95260628288,0.5826630243699117,2
487,6,924.637448742108,0.1439465044353989,2
288,7,1235.6247042543732,0.2779372045694491,2
64,4,59.38397753853242,0.1444722878901569,1
540,3,140.67659644850067,0.4065916058009299,1
621,7,243.56929184214152,0.3083549719116684,2
552,1,606.2993985464952,0.2081755866614049,3
110,7,390.5272308786994,0.3741029594243905,1
429,3,856.3348798201803,0.4310335963876132,3
64,2,472.0231948944529,0.2915322852475682,1
773,5,1193.4029821329696,0.3298011305470583,0
282,5,1000.259385316299,0.3082288041661055,3
751,3,1100.382922237465,0.2084195855167736,3
689,1,1412.1663391757056,0.0347302053577649,2
319,2,1437.6865901657022,0.1928395238490597,1
273,10,1209.6761324952056,0.3663943841539121,3
570,3,54.560190473951,0.2190330759194753,1
331,4,780.8397047161961,0.2425417866172336,0
520,4,15.990292058426062,0.4080546240417571,1
403,1,1089.3096206203052,0.09610976664043,1
143,4,50.40103402671539,0.389869981635896,2
64,5,3269.81548515186,0.4145075315326273,2
545,7,761.6964359873774,0.2974370660700328,2
387,6,160.71249209187403,0.4177430758122857,1
389,1,505.3098573016339,0.3072938875186418,2
639,3,1402.0785865182943,0.2162662846453842,0
734,2,158.75876390667793,0.2294384855400957,1
445,2,615.6347179161127,0.6808019600616314,2
431,3,2.8697550955311804,0.2031033316999496,1
600,8,1242.5453089572757,0.1377720578133795,2
228,2,173.14053467601417,0.2392664931640946,2
544,4,391.7448585459237,0.2820773097529375,3
610,2,604.4329844884155,0.5100830918552974,3
636,1,125.1935100835856,0.3570031065317771,2
112,5,2090.2376200871586,0.5437032170129885,2
347,7,506.1025898446913,0.1529871555651703,2
324,3,210.94701269329792,0.2778901045851233,3
519,5,1062.8514850945785,0.1582879749807874,2
596,3,1797.0653439539444,0.3090905470325955,1
799,4,1950.457367542749,0.4885469419076493,2
401,2,451.2882139493804,0.3482437955230311,1
400,5,356.3565576449318,0.7304576859914027,0
729,1,2118.966072270555,0.3548759491222448,0
559,4,43.42824235837545,0.3169884271131583,1
753,6,1110.765700071898,0.6213822467329383,1
557,2,156.33402191859673,0.3502074486966889,2
268,5,501.14077183910223,0.3986156462565254,1
233,2,2457.956782707636,0.4324685401283464,1
189,1,696.1903552031501,0.666927007340447,0
632,5,592.9305776660838,0.1763602497339586,0
737,4,51.03435331976238,0.3860681135858295,0
869,5,259.85374983175484,0.421915316534517,0
668,6,2.444613621900558,0.3110895485100108,2
732,4,1663.589936638347,0.264572080728805,2
383,3,828.1825715380231,0.3693752638700679,1
268,2,100.47567198122456,0.6529489755980991,0
670,4,361.3823630430423,0.2813116670340135,0
583,9,1334.5666036751722,0.1086272206619011,1
521,8,120.9404063899138,0.2467636854413258,4
577,7,209.3674996265967,0.1869356582044745,0
564,3,623.6729061187234,0.2440717980606132,0
756,1,125.27312798691057,0.2762327013570287,1
758,5,385.92833482289575,0.6990723507478193,2
608,4,3219.603852047868,0.1881549702660813,1
669,4,627.949192693188,0.3289253575854427,2
602,3,967.2627359893454,0.5619035782853035,0
407,6,870.8053341194225,0.3384181133579463,1
651,5,190.31750367455624,0.1391352836759323,0
221,2,1497.231381124138,0.2856529311743236,3
710,2,104.13264902426045,0.4628765760363379,2
261,2,2036.6954416998624,0.4611153139532563,1
557,6,194.7503554285487,0.3982112180921717,2
330,5,2476.3410809803454,0.7003120676350105,2
610,2,1279.4453779403527,0.5233796894725109,3
493,3,150.01192742437152,0.662249308064208,1
181,3,139.86631650806785,0.5432758821212338,3
584,3,70.65365737740562,0.3124871044483255,3
384,3,227.32970176744865,0.2654301084298907,2
676,5,860.9487343613179,0.3173673530218991,0
500,3,587.679597878592,0.328920915239286,2
579,4,760.1899446856323,0.2591097758169394,2
308,5,25.308623930545263,0.3830501778725788,3
382,6,66.6804018364718,0.3367749166868041,1
408,7,942.0569870713696,0.3348166023080662,2
671,6,1506.6175486435527,0.6739273736496895,2
835,8,356.30722953353006,0.3662965560600553,0
338,5,145.68037664542476,0.0369103884279013,1
715,4,294.9465663046679,0.6209458313514269,1
66,5,424.8634347951361,0.2460210386986914,1
261,2,795.6957709173969,0.1007747989326074,1
308,8,421.3925115374511,0.3235549624091841,1
229,4,1818.740510525034,0.1713736602399925,0
183,4,410.2786607448816,0.2271488213643666,0
582,2,160.10189301622998,0.2574923414782572,1
457,7,228.38185092034004,0.2419177941461881,1
575,7,500.6394804067693,0.1732198224230503,0
638,3,1220.307866821828,0.6545477533522438,2
553,3,1628.53491192131,0.2210993237072653,4
631,3,163.93915224183522,0.2069675493569778,1
486,4,2.7823590214384266,0.1588716153043718,0
262,2,1628.5468282583718,0.2735197611273338,4
711,2,207.22020190072453,0.0746813321326768,1
382,1,1379.2630409603669,0.6353976727341579,1
312,4,640.1368799127512,0.1595795514851015,3
464,5,414.1667958281216,0.3270703955581117,0
317,5,126.968799154229,0.0693346103459747,1
416,4,891.8838052104418,0.3736192161015063,2
568,4,1363.6909000021112,0.4264159368658213,3
569,6,494.57146761060056,0.2312036927482449,1
320,4,472.9857761810453,0.0974758173884859,0
402,6,1126.1095180831787,0.3289635617165206,2
714,7,554.7075477863247,0.3236235348836231,2
599,5,1231.9764392257778,0.7323663948229107,1
915,2,44.50862614944279,0.0644045751630317,1
736,3,1559.464249338093,0.0591901142931515,2
728,8,243.1257463926883,0.3685420312313596,1
222,2,148.2877723994143,0.1809840394843865,2
652,5,26.26115830338315,0.2770920256904229,0
489,5,1436.9663546343927,0.1136162124940782,2
389,1,49.59844888639114,0.1075522853869712,3
533,3,2470.811838842842,0.229633690761476,2
689,6,665.63690593175,0.059037805059982,2
600,5,959.6744207973856,0.5807171462792938,1
324,5,1033.690901101941,0.2417603070396667,2
648,2,277.02275597998505,0.5871013817121685,2
372,2,1313.810026716695,0.3977050122064858,3
543,6,2338.5905261749604,0.6346263641557592,2
439,2,369.4393228723084,0.4713024602086772,4
456,5,1443.1436554000252,0.7532144140841204,0
653,3,1182.867435066589,0.3897612251104324,2
